Column1,Èý´ÓÐÖ-Èý´ÓµÜ,ÒåÄ¸-ÒåÅ®,ÒåÄ¸-Òå×Ó,Òå¸¸-ÒåÅ®,Òå¸¸-Òå×Ó,Ç×¼Ò-Ç×¼Ò,´Ó×æ¹Ã-´ÓÖ¶Ëï,´Ó×æÄ¸-´ÓËïÅ®,´Ó×æ¸¸-´ÓËïÅ®,´Ó×æ¸¸-´ÓËï×Ó,²®Ä¸-Ö¶Å®,²®Ä¸-Ö¶×Ó,²®¸¸-Ö¶Å®Ðö,²®¸¸-Ö¶Ï±,²®¸¸-Ö¶×Ó,ÐÖ-ÃÃ,ÐÖ-µÜ,¹«¹«-¶ùÏ±,ÑøÄ¸-ÑøÅ®,ÑøÄ¸-Ñø×Ó,Ñø¸¸-ÑøÅ®,Ñø¸¸-Ñø×Ó,ÔÙ´ÓÐÖ-ÔÙ´ÓµÜ,Êå-É©,ÊåÄ¸-Ö¶Å®,ÊåÄ¸-Ö¶×Ó,Êå¸¸-Ö¶Å®,Êå¸¸-Ö¶×Ó,Í¬Ä¸Òì¸¸ÐÖ-Í¬Ä¸Òì¸¸ÃÃ,Í¬Ä¸Òì¸¸ÐÖ-Í¬Ä¸Òì¸¸µÜ,Í¬Ä¸Òì¸¸½ã-Í¬Ä¸Òì¸¸ÃÃ,Í¬Ä¸Òì¸¸½ã-Í¬Ä¸Òì¸¸µÜ,Í¬¸¸ÒìÄ¸ÐÖ-Í¬¸¸ÒìÄ¸ÃÃ,Í¬¸¸ÒìÄ¸ÐÖ-Í¬¸¸ÒìÄ¸µÜ,Í¬¸¸ÒìÄ¸½ã-Í¬¸¸ÒìÄ¸ÃÃ,ÌÃ²®-ÌÃÖ¶,ÌÃÐÖ-ÌÃÃÃ,ÌÃÐÖ-ÌÃµÜ,ÌÃ½ã·ò-ÌÃÄÚµÜ,ÌÃ½ã-ÌÃÃÃ,ÌÃ½ã-ÌÃµÜ,ÌÃ×æÄ¸-ÌÃÖ¶Ëï,ÌÃ×æ¸¸-ÌÃÖ¶Ëï,ÍâÔø×æÄ¸-ÍâÔøËï,ÍâÔø×æ¸¸-ÍâÔøËï,Íâ×æÄ¸-ÍâËïÅ®,Íâ×æÄ¸-ÍâËï×Ó,Íâ×æ¸¸-ÍâËïÅ®,Íâ×æ¸¸-ÍâËï×Ó,·ò-ÆÞ,ÃÃ·ò-ÆÞ½ã,½ã·ò-ÃÃ·ò,½ã·ò-ÆÞµÜ,½ã-ÃÃ,½ã-µÜ,¹Ã-É©,¹ÃÄ¸-Ö¶Å®,¹ÃÄ¸-Ö¶×Ó,¹Ã¸¸-Ö¶×Ó,¹Ã±íÐÖ-¹Ã±íÃÃ,¹Ã±íÐÖ-¹Ã±íµÜ,¹Ã±í½ã-¹Ã±íÃÃ,¹Ã±í½ã-¹Ã±íµÜ,ÒÌÄ¸-ÍâÉû,ÒÌÄ¸-ÍâÉûÅ®,ÒÌ¸¸-ÍâÉû,ÒÌ±íÐÖ-ÒÌ±íÃÃ,ÒÌ±íÐÖ-ÒÌ±íµÜ,ÒÌ±í½ã-ÒÌ±íÃÃ,ÒÌ±í½ã-ÒÌ±íµÜ,ÆÅÆÅ-¶ùÏ±,ÔÀÄ¸-Å®Ðö,ÔÀ¸¸-Å®Ðö,¸ÉÂè-¸ÉÅ®¶ù,¸Éµù-¸É¶ù×Ó,Òì¸¸ÒìÄ¸ÐÖ-Òì¸¸ÒìÄ¸ÃÃ,Òì¸¸ÒìÄ¸½ã-Òì¸¸ÒìÄ¸ÃÃ,Òì¸¸ÒìÄ¸½ã-Òì¸¸ÒìÄ¸µÜ,µÜÏ±-²®,×å²®Êå-×åÖ¶,×å½ã-×åÃÃ,Ôø×æÄ¸-ÔøËïÅ®,Ôø×æÄ¸-ÔøËï×Ó,Ôø×æ¸¸-ÔøËïÅ®,Ôø×æ¸¸-ÔøËï×Ó,Ä¸-Å®,Ä¸-×Ó,¸¸-Å®,¸¸-×Ó,×æÏÈ-ºó´ú,×æÄ¸-ËïÅ®,×æÄ¸-Ëï×Ó,×æ¸¸-ËïÅ®,×æ¸¸-Ëï×Ó,¼ÌÐÖ-¼ÌÃÃ,¼ÌÐÖ-¼ÌµÜ,¼ÌÍâ×æÄ¸-¼ÌÍâËïÅ®,¼ÌÍâ×æ¸¸-¼ÌÍâËï×Ó,¼Ì½ã-¼ÌÃÃ,¼Ì½ã-¼ÌµÜ,¼ÌÄ¸-¼ÌÅ®,¼ÌÄ¸-¼Ì×Ó,¼Ì¸¸-¼ÌÅ®,¼Ì¸¸-¼Ì×Ó,¼Ì×æÄ¸-¼ÌËïÅ®,¼Ì×æÄ¸-¼ÌËï×Ó,¼Ì×æ¸¸-¼ÌËïÅ®,¼Ì×æ¸¸-¼ÌËï×Ó,¾Ë¹«-ÉûËï,¾ËÄ¸-ÍâÉû,¾ËÄ¸-ÍâÉûÅ®,¾Ë¸¸-ÍâÉû,¾Ë¸¸-ÍâÉûÅ®,¾Ë¸¸-ÉûÅ®Ðö,¾Ë±íÐÖ-¾Ë±íµÜ,¾Ë±í½ã-¾Ë±íÃÃ,¾Ë±í½ã-¾Ë±íµÜ,±íÐÖ-±íµÜ,±í½ã-±íÃÃ,±í½ã-±íµÜ,±íÉ©-±íÐ¡Êå,¸ß×æÄ¸-ÐþËï,¸ß×æ¸¸-ÐþËï
¼Ì×æÄ¸-¼ÌËï×Ó,0.012419212,-0.076878982,0.231245006,0.371212816,0.442250112,-0.385563956,0.049068035,-0.011931946,-0.294780712,-0.084672566,-0.095833596,0.312594331,0.349274458,0.130696595,0.140364896,-0.599641685,-0.439179764,0.205921583,0.194925619,0.737960767,0.462185783,-0.315926666,0.637063565,-0.032887951,-0.382000555,0.155322018,-0.297359639,-0.322921089,0.352628413,0.349033041,0.418042721,0.347266233,0.665287519,-0.190512188,0.221957594,-0.242216241,-0.53602771,0.051792478,-0.07144562,-0.466709538,-0.132635975,0.262027431,-0.191212502,-0.40289886,0.027055665,-0.299726293,-0.313812666,-0.212136803,-0.217248566,-0.135277619,0.365002981,0.220649116,-0.434029411,-0.382208633,-0.47812713,-0.25803219,-0.514226738,-0.152311273,0.443761084,0.258677457,0.452005056,-0.559107643,-0.132319714,0.261069433,-0.156623634,-0.298849229,-0.526410939,0.21195802,-0.217343049,-0.255884924,0.17314596,0.414981622,0.508242593,-0.333705511,-0.236520633,-0.471538435,-0.158568872,-0.339860987,0.30693433,0.025632793,-0.204228486,-0.172452629,-0.057110528,-0.228623576,-0.34547967,-0.314874671,-0.085942047,-0.047458402,-0.464301454,-0.101695645,-0.341025311,0.155841355,0.084189791,-0.476706572,0.482112903,-0.149329808,0.080181584,0.317517714,0.055436651,0.299178213,0.291786072,0.542319979,0.407217682,0.265227197,0.333013596,1,0.579859195,-0.103837457,0.175192009,-0.110071719,0.033144045,0.118245694,-0.129030371,0.013450515,-0.366961367,-0.355211173,-0.12651187,-0.454484498,-0.568551251,-0.375608226,-0.344865865,0.35174073,-0.38239606
¼Ì×æ¸¸-¼ÌËïÅ®,0.044147426,-0.145810601,0.1900698,0.425465366,0.236122896,-0.437944504,0.389550654,0.073736562,-0.613709608,-0.267584364,-0.097448005,0.48161791,0.38822628,-0.101607453,-0.035949832,-0.471309838,-0.55086861,-0.077047733,-0.036203213,0.527784691,0.63759176,-0.246839662,0.282103891,-0.193476389,-0.31433023,-0.022094861,-0.337435556,0.021408784,0.213731522,0.418303003,0.536579822,0.317770962,0.546096241,-0.17218399,0.332325185,-0.116654827,-0.596414457,0.103494365,0.284055165,-0.586542261,-0.332362116,0.043152359,-0.506985103,-0.623656615,0.380932435,-0.515438684,-0.357413083,-0.149094084,-0.145847508,-0.451137169,0.574737957,0.311015407,-0.031549379,-0.5743699,-0.429305677,-0.03992025,-0.331065663,-0.285239632,0.503838094,0.572596102,0.46100733,-0.3562121,-0.408520829,0.4869816,-0.343194031,-0.368386896,-0.57975239,0.343964579,-0.289842902,-0.362382993,0.180796126,0.553506377,0.426361863,-0.147178851,-0.01334805,-0.049443198,0.160540158,-0.128567143,0.181794533,0.021238527,0.133466547,-0.408788306,-0.286099733,-0.336084576,-0.346778268,-0.581722571,-0.45092508,-0.290306662,-0.676632886,-0.108997156,-0.321041114,-0.087133071,-0.021715079,-0.598655171,0.630323005,-0.259575987,0.032986185,0.39659934,0.266279084,0.112418895,0.264377306,0.534332944,0.503467153,0.250904617,0.614784685,0.579859195,1,-0.108351531,-0.256898382,-0.409160064,-0.041203682,0.350288882,0.172662716,0.288618488,-0.460061047,-0.232132932,-0.082687072,-0.646954196,-0.497672017,-0.537094624,-0.373428944,0.626223778,-0.164183865
¼Ì×æ¸¸-¼ÌËï×Ó,-0.29067355,0.088923696,-0.145646186,-0.314328831,-0.275991366,-0.209880858,0.27977777,0.33292885,0.009197632,-0.034970059,0.237650907,-0.074095725,-0.178753495,0.103052937,-0.246760836,0.389097987,0.061859682,-0.10708847,-0.005684995,-0.093545946,0.089199816,0.66483338,-0.267838712,-0.213707498,0.090082055,-0.264872136,0.39379188,0.255815416,-0.273477069,-0.45703639,-0.270914289,-0.287777679,-0.29349962,-0.207430628,-0.265125631,-0.045535767,0.086128149,-0.313376504,0.11303533,0.119795271,-0.42655125,0.049716501,-0.085394551,0.336112764,0.296766453,0.183881215,0.537132976,0.138088745,0.075572395,-0.020093198,-0.285124792,-0.340412243,-0.010361446,0.188024127,-0.001467547,-0.015701207,0.493169447,0.076067709,-0.310174285,-0.19784799,-0.522754122,-0.03015979,-0.323781247,0.027942993,-0.024610414,0.083631188,0.111409168,-0.391092001,0.096390328,-0.475914753,-0.071343062,-0.411541331,-0.251037678,0.4447398,0.266342464,0.024460206,0.000967665,-0.004991717,-0.342568376,0.135502262,0.048815318,0.132769729,0.165577589,0.319874116,0.266005516,0.223093199,0.374311765,0.125409531,0.278646507,0.075110266,0.531210795,0.247651105,0.177766686,0.353033035,-0.486766257,-0.216098519,-0.044180438,-0.281919006,-0.229359985,-0.423998788,-0.075902441,-0.1779089,-0.178826317,-0.235466733,-0.081867543,-0.103837457,-0.108351531,1,-0.209635845,0.057031632,0.043278569,0.075062668,0.364586491,0.213837701,-0.100611484,0.083358044,0.37035063,-0.054559349,0.30786743,-0.062919184,-0.118238359,0.231101232,0.427511101
¾Ë¹«-ÉûËï,-0.021477459,-0.201628568,0.046433715,0.275231843,0.353546163,0.076408935,-0.400355614,-0.095748172,0.542396118,0.202082997,-0.465080966,-0.158574391,0.01248012,-0.069393694,0.524192162,-0.129718066,0.105181177,0.611326791,-0.019771991,0.157508264,0.092562788,-0.104151473,0.423841374,-0.112041902,0.176225094,0.624623257,-0.304591677,-0.395460087,0.090606772,0.300183391,-0.100073019,-0.152202453,0.069150052,0.016210959,0.028673726,-0.168987217,-0.185728438,0.048193018,-0.535457886,-0.273933712,0.461468112,0.33737927,0.526325218,-0.067330843,-0.401376821,-0.101197626,-0.080717103,-0.228910954,-0.43678595,0.369242887,-0.085937691,-0.120645595,-0.167314308,-0.01910889,-0.012700589,-0.267856011,-0.192576386,0.578226757,0.146117346,-0.163076482,0.305202264,-0.136773335,0.051228452,-0.381813804,-0.09824925,0.075868434,-0.098714535,-0.201306947,-0.293205863,0.163783768,0.356589491,0.213384591,0.360227099,-0.131127039,-0.428149671,-0.510965885,-0.139777074,-0.590891027,0.240577681,-0.140382754,-0.410633908,0.477788623,0.14172722,0.247757523,0.046896075,0.476476652,0.2456874,0.229476335,0.242461254,-0.044773423,-0.352210273,-0.134548937,-0.198851332,-0.06418108,0.129835363,-0.229212856,-0.211950873,0.136712109,-0.170957342,0.620948651,0.138540724,0.19155327,0.251845256,0.542178726,-0.399307376,0.175192009,-0.256898382,-0.209635845,1,0.412370657,-0.282038705,0.065739188,-0.287778448,-0.37109457,0.149915693,-0.387730153,-0.536072172,-0.191331516,-0.142411665,0.533837509,-0.030578089,-0.345904215,-0.414910432
¾ËÄ¸-ÍâÉû,-0.300226299,0.252268901,0.089582226,-0.060799287,0.007704429,0.264069055,-0.025154847,0.017343204,0.241791467,0.161938154,-0.168329095,-0.443671888,-0.392616586,0.155669594,0.412611725,0.275629602,0.163666462,-0.025102463,0.076112991,-0.17529976,-0.014157731,0.235472522,0.121825465,-0.307201166,0.128071511,0.268216127,0.282501779,-0.203128877,-0.199800881,-0.097708672,-0.438379882,-0.083543666,-0.340046813,0.135741191,-0.262279841,0.118102973,0.29575949,-0.026392117,-0.248944634,0.098573047,0.251792243,0.309186356,0.595577766,0.485922903,-0.084820506,0.184229078,0.407855252,0.126949379,-0.12628222,0.393613243,-0.355068652,-0.445571378,-0.241906148,0.291786377,0.145777106,-0.20715526,0.10848692,0.059749468,-0.328427774,-0.453289265,-0.02615508,-0.071728461,0.257114636,-0.500344972,0.12772368,0.317773508,0.372766699,-0.448978303,0.016028674,0.205312756,-0.131428794,-0.220270031,0.023450933,-0.003037056,-0.17865175,-0.3479918,-0.329083279,-0.192650942,0.137767982,-0.114635956,-0.326081977,0.435483414,0.114129895,0.469417466,0.397554268,0.322307666,0.304358641,0.46186319,0.552720928,0.061440488,0.187785648,0.038190804,0.022027531,0.250620291,-0.27334192,0.086462642,-0.070944137,-0.156511162,-0.345253335,0.049104499,0.226689182,-0.231777005,-0.057144913,-0.009402288,-0.468218551,-0.110071719,-0.409160064,0.057031632,0.412370657,1,-0.230176186,0.050236478,0.335337453,0.156721213,0.020153091,-0.303290124,-0.324404181,0.20540681,0.0939817,0.392796345,0.190982947,-0.279160916,-0.064119612
¾ËÄ¸-ÍâÉûÅ®,0.236431267,0.224605358,-0.108276393,-0.166367996,-0.395014421,-0.345916921,-0.050477853,-0.023439354,-0.103102687,-0.008852318,0.533872355,0.165957427,0.448779775,0.27135443,-0.319757134,-0.130225727,-0.10171778,-0.181160757,0.170280841,-0.287927004,-0.335404678,0.04801248,-0.250427602,0.326878567,0.098574981,-0.322008914,0.200595672,0.278630356,-0.254440931,-0.475589454,-0.226590292,-0.131843846,-0.310745571,-0.131379274,-0.356394483,-0.103410622,-0.056043594,-0.166865915,0.182358662,0.272584193,-0.46914538,-0.125683724,-0.230508333,0.276635534,-0.070835226,0.023994848,-0.0603211,0.089522419,0.261908237,-0.251081123,0.078856835,0.14490977,0.255639212,0.040484106,-0.28485471,0.043331549,0.248450531,-0.006863248,-0.109798053,-0.077383286,-0.317126524,0.357191478,0.039099474,0.363013665,0.247326396,0.237491301,-0.112876782,0.184311167,0.199761547,-0.144237174,-0.210656951,-0.187876929,-0.347973249,0.272569392,0.374194229,0.082403356,-0.025997527,0.221583521,-0.049394919,0.235465497,0.163672105,-0.082212989,0.238508085,-0.215427311,0.060170795,-0.233952531,-0.215040462,-0.408500623,-0.234743428,0.399536587,0.237457201,0.347401516,0.4881017,0.447676634,-0.313386917,-0.117803957,0.241356431,-0.222049263,-0.247298777,-0.387838938,-0.493916181,-0.416635967,-0.374348672,-0.420169664,0.46518489,0.033144045,-0.041203682,0.043278569,-0.282038705,-0.230176186,1,-0.186468304,-0.02751175,-0.048235272,-0.003283585,0.270549236,0.36850174,0.087199638,0.224539643,-0.252092315,-0.204953218,0.154731395,0.299310775
¾Ë¸¸-ÍâÉû,-0.461088853,0.057161305,-0.007144581,-0.032520055,0.200566739,-0.190960026,0.216331479,0.450020465,-0.11230678,0.02910565,0.114692992,0.045927797,-0.153008079,-0.177243538,-0.062513346,-0.140426594,-0.356984122,0.041851162,-0.187369134,-0.06925053,0.285264239,0.275903896,-0.181164949,-0.149707907,-0.03714306,0.168641231,0.004774117,0.087291705,-0.422704887,-0.07780674,-0.220183049,-0.164059953,0.004711986,0.018783386,0.040772474,-0.225891125,-0.188952588,-0.318270621,-0.164145057,-0.238300872,-0.198928698,0.261210155,0.125209999,-0.044153369,0.156302349,0.028139136,0.104392467,0.028719435,0.12960283,-0.057335923,-0.114816533,-0.272397286,-0.269526677,-0.067942919,-0.246911059,-0.078791109,0.042632661,0.09242931,0.008400762,0.024236794,0.144701935,-0.185434522,-0.209762535,0.099540424,0.219771153,0.191691515,-0.212572016,0.133150886,-0.234002313,-0.066927398,-0.031608748,0.2798836,0.085815775,0.079673424,0.142767143,-0.352812594,-0.342474869,-0.148678859,0.151596577,0.057342187,0.071850501,0.072720711,0.051612649,0.154538973,0.094454633,-0.031980548,-0.100770711,0.008648158,-0.043316387,0.064011438,0.177352401,0.22405049,0.048034879,-0.104168034,0.060097062,-0.290398054,0.235558167,-0.065592599,-0.161850814,-0.129307044,0.224698419,-0.005330519,0.051185157,0.267405428,0.141509929,0.118245694,0.350288882,0.075062668,0.065739188,0.050236478,-0.186468304,1,0.304700053,0.250704964,-0.206666296,-0.137377506,-0.082680243,-0.343213834,-0.130855928,-0.033888887,-0.112618584,0.277412606,0.013627641
¾Ë¸¸-ÍâÉûÅ®,-0.272555976,0.05518149,-0.183854688,-0.329990129,-0.175855935,-0.204713486,0.389009174,0.249634029,-0.187633676,0.104063328,0.070459973,-0.036713163,-0.116963117,0.210216501,-0.287058254,0.315258736,-0.008472108,-0.322167466,-0.003481616,-0.074868038,0.177013616,0.40071926,-0.316884812,-0.454890552,0.11101944,-0.24249432,0.227599689,0.323072078,-0.210506847,-0.252965082,-0.199287873,-0.033033889,-0.231646725,-0.217091249,-0.282393335,-0.009509281,0.112925213,-0.09360584,0.339765706,0.005096855,-0.345497192,0.041821377,0.061197039,0.307985281,0.596807307,0.161126313,0.476565927,0.025582567,0.010212046,-0.18448851,-0.217636726,-0.17350646,-0.090783149,0.093356431,0.182470041,0.094135979,0.313694541,-0.235339488,-0.224814726,-0.078867232,-0.123108743,-0.104187176,0.023153285,-0.025753787,-0.176855472,0.063381988,0.025739237,-0.058163994,0.04059799,-0.367353158,-0.147648324,-0.0247297,-0.135386902,0.170315418,0.264251416,-0.069185134,-0.127935303,-0.154238261,-0.147471427,0.143987926,0.13194496,0.127230704,0.1635974,0.24005274,0.337980169,-0.003026278,0.111708049,0.138471109,0.20690561,0.11820844,0.361482565,0.197962073,0.213342152,0.247480651,-0.21172487,-0.12609048,-0.031438489,-0.091062515,-0.082490712,-0.379264083,0.16823113,-0.175654974,-0.173873754,-0.195498956,0.025865514,-0.129030371,0.172662716,0.364586491,-0.287778448,0.335337453,-0.02751175,0.304700053,1,0.64871924,-0.405885853,-0.227282618,-0.00891608,-0.0997491,0.078772585,-0.169502322,-0.201140124,0.202438361,0.249203753
¾Ë¸¸-ÉûÅ®Ðö,-0.216261163,0.028444741,-0.039909243,-0.167348902,0.022346578,-0.180918958,0.630105407,0.099105306,-0.32549872,0.067758112,-0.04178863,-0.189866547,-0.10279524,0.128593859,-0.27937794,0.332535054,-0.013372606,-0.43289342,0.241495721,0.065171397,0.21480627,0.42059493,-0.251335438,-0.500230902,-0.374054279,-0.395083521,0.252604428,0.28909626,-0.070012591,0.030703817,0.103515165,0.296593315,0.022150607,0.008105395,0.136310781,-0.190511488,0.190217482,-0.027084016,0.050506159,-0.111865944,-0.168281107,0.091396745,-0.165830552,0.237139819,0.565358222,0.13463741,0.20571038,-0.207218906,-0.161398204,0.03135947,-0.018329608,-0.27155969,-0.092197772,0.19063538,0.216299418,0.012592152,0.114044208,-0.345213749,-0.244369152,-0.066500419,-0.06029467,-0.064303029,-0.093803477,-0.056678362,-0.248313507,-0.043309425,0.121568063,-0.072935773,-0.287580245,-0.258903249,-0.242273754,-0.004147548,-0.102173284,-0.097033843,0.253039736,-0.080628703,-0.09430566,-0.035126873,-0.302579314,0.014165869,0.038745317,0.105190434,0.214248378,0.036973948,-0.047079399,-0.00215517,0.081321089,0.075488352,0.110024848,0.041492533,0.224501301,0.334317936,0.139751124,0.085326894,-0.022396063,0.04668597,-0.181059197,-0.273590483,0.105707808,-0.247691975,0.149804864,-0.067391051,-0.019662621,-0.14955692,0.137317099,0.013450515,0.288618488,0.213837701,-0.37109457,0.156721213,-0.048235272,0.250704964,0.64871924,1,-0.374549118,-0.265503571,0.162650816,-0.041504593,-0.053879831,-0.231266367,0.029260152,0.184685961,0.13712737
¾Ë±íÐÖ-¾Ë±íµÜ,-0.069202039,0.24412713,-0.040900495,-0.090140422,-0.023795246,0.318691691,-0.388327771,-0.307188466,0.143717963,0.085306053,0.017600297,-0.094303172,-0.191048546,-0.368655855,0.208940149,0.314268991,0.315277744,0.156808414,-0.146466768,-0.244240887,-0.288932296,-0.233592979,-0.015384542,0.228409454,0.0730122,0.143396642,0.000444856,-0.146968936,0.020878009,-0.103605499,0.046567169,-0.067951848,-0.177988308,0.259059278,0.047353062,0.248578945,0.377097817,0.273181548,-0.261316131,0.365641633,0.46041634,0.122295311,0.164660375,-0.021382056,-0.476427803,0.210678149,-0.188375414,0.049879415,-0.038822236,0.220573486,-0.151732076,0.001374506,0.114444948,0.34370932,0.210070211,0.179870422,-0.113547607,0.155295999,-0.172411719,-0.177053965,0.017756877,0.317500924,-0.037127159,-0.241389617,0.119326064,0.50236886,0.284270001,-0.047133828,0.349369792,0.660553612,-0.203534783,-0.192359218,-0.230163918,-0.182653384,-0.020526045,0.096086821,-0.180217678,0.18092501,0.070995818,-0.134573767,0.165397807,0.008194922,0.08037539,0.023131652,-0.093246283,0.218906998,0.225177525,-0.063311207,0.143388607,-0.14535905,-0.108649373,-0.147583384,-0.276537492,0.172328397,-0.143823848,0.228277666,-0.160873365,-0.010245061,0.083728238,0.124887037,-0.249123282,-0.225710377,-0.293994077,-0.145012457,-0.290853351,-0.366961367,-0.460061047,-0.100611484,0.149915693,0.020153091,-0.003283585,-0.206666296,-0.405885853,-0.374549118,1,0.303557228,0.201379979,0.423378508,0.189339094,0.444443694,0.291155482,-0.519745402,-0.184042558
¾Ë±í½ã-¾Ë±íÃÃ,0.09010549,0.086505073,-0.110438994,-0.325359929,-0.442184583,0.232284076,-0.14846384,0.133580496,-0.12920596,0.068755663,0.573342639,-0.005156485,-0.157673481,-0.297505641,-0.367435284,0.183197172,0.159361947,-0.248616638,-0.013034895,-0.360373502,-0.523348866,0.07248976,-0.284371884,0.507309798,-0.06565832,-0.351694005,0.249350198,0.164078603,-0.163237795,-0.361659536,-0.150320254,-0.038817208,-0.174711869,0.040884373,-0.153529492,0.166508265,0.283883147,-0.171917816,0.153428984,0.33165687,-0.159102407,-0.335957794,-0.169892572,0.045941593,-0.098013239,0.188905673,0.131199944,0.104339751,0.566445859,-0.151162432,-0.074241341,-0.000360326,0.278103435,0.139408053,0.123123322,0.270182192,0.24463548,-0.151753323,-0.250008859,-0.1190629,-0.548591101,0.172583165,-0.099687825,0.199114996,0.437137106,0.228658039,0.262202484,0.229450288,0.354232898,0.056519079,-0.328851858,-0.329400692,-0.522973305,0.239267103,0.258768439,0.422719231,-0.014229402,0.679100357,-0.242423212,0.032551193,0.286184892,-0.274362173,-0.044763953,-0.219942062,0.018563477,-0.162147659,0.02193501,-0.305544936,-0.089786005,-0.082402747,0.316241665,-0.040323809,0.004467206,0.253768615,-0.277487433,0.106652937,0.342324508,-0.118409591,-0.104765526,-0.401903581,-0.383541214,-0.266654888,-0.452572192,-0.412230414,-0.054863426,-0.355211173,-0.232132932,0.083358044,-0.387730153,-0.303290124,0.270549236,-0.137377506,-0.227282618,-0.265503571,0.303557228,1,0.434803576,0.345642387,0.379196624,-0.026333321,0.172351155,-0.006538812,0.445158317
¾Ë±í½ã-¾Ë±íµÜ,-0.146631625,0.315661679,-0.18054652,-0.347226389,-0.248356811,-0.18392521,0.045044251,0.172625995,-0.240894103,-0.017314262,0.54289496,0.26950725,0.026691679,-0.218719466,-0.436944566,0.206092127,-0.045966684,-0.21376883,0.018813553,-0.247924072,-0.262024924,0.334840082,-0.345590928,0.344385132,-0.223179567,-0.428574587,0.323840971,0.202500875,-0.315898733,-0.325896069,-0.040979531,0.138455936,-0.159994521,0.065115586,-0.193112156,-0.164946508,0.285775939,-0.182935903,0.009418323,0.354088345,-0.355136954,-0.148094176,-0.380299293,0.086086414,0.263000627,0.25609829,0.080011871,0.001617793,0.26705108,-0.090950636,-0.100910228,-0.047281481,0.064087067,0.146264688,0.101041451,-0.090863079,0.098707605,-0.248006405,-0.379961712,-0.257540231,-0.39808588,0.183383716,-0.25365812,0.393087433,0.17551866,0.178977167,0.213345436,0.085981761,0.385863862,-0.139038058,-0.260104842,-0.378996765,-0.46126569,-0.093037892,0.182449055,0.326420635,0.068456683,0.518721511,-0.450222346,0.474266089,0.189198693,-0.101058646,0.225395495,0.008587657,-0.060789449,0.013483617,0.224975789,-0.121354551,-0.030686484,-0.036650044,0.442121785,0.422307692,0.201864739,0.29807464,-0.344505943,0.090451487,0.124125444,-0.340261222,0.062350549,-0.502445552,-0.471052761,-0.377870486,-0.485024162,-0.438629089,0.185677999,-0.12651187,-0.082687072,0.37035063,-0.536072172,-0.324404181,0.36850174,-0.082680243,-0.00891608,0.162650816,0.201379979,0.434803576,1,0.284101978,0.129063755,-0.244837143,0.101006486,0.176124279,0.3239991
±íÐÖ-±íµÜ,-0.075982643,0.22056891,-0.22239215,-0.556256769,-0.243860682,0.570599368,-0.252884393,-0.254523248,0.274129649,0.254722821,0.190886007,-0.551102206,-0.34432166,0.019731957,-0.168958379,0.47141272,0.518847429,-0.366893742,0.272954304,-0.438431293,-0.569371424,0.052150011,-0.305999757,0.169935124,-0.095311891,-0.129003156,0.511148716,0.162821751,-0.080155029,-0.454189452,-0.321660291,-0.102279531,-0.476129114,0.497786087,-0.256796967,0.210126511,0.832974992,0.087851912,-0.12884857,0.733691896,0.204971746,-0.183607989,0.107109659,0.520000443,-0.199669618,0.734176376,0.265469561,0.197433326,0.240246922,0.419525561,-0.368876113,-0.201689699,0.039358164,0.604380677,0.452657744,0.145563611,0.221111943,0.002520975,-0.578536968,-0.4886711,-0.282835503,0.307475384,0.444143313,-0.450393233,0.323692594,0.245091325,0.819221382,-0.161646742,0.459371106,0.348673925,-0.499695834,-0.586249243,-0.634106949,-0.034103527,0.126243471,0.209421352,-0.159268539,0.463772726,-0.26894249,-0.062670645,0.123037179,0.253664111,0.264143309,0.111149691,0.039735798,0.30972132,0.187684674,0.197137943,0.360961117,-0.078135027,0.326039762,0.10436319,-0.215306297,0.427641679,-0.49368016,0.734652835,-0.074809315,-0.504124435,-0.049335366,-0.25296138,-0.337680537,-0.578552644,-0.513536824,-0.552992717,-0.418745108,-0.454484498,-0.646954196,-0.054559349,-0.191331516,0.20540681,0.087199638,-0.343213834,-0.0997491,-0.041504593,0.423378508,0.345642387,0.284101978,1,0.514157499,0.422023414,0.649974643,-0.579351947,0.154069611
